"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-06","58","H,,S","62",",,W","54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-07","54","H,,S","57",",,W","49",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-08","53","H,,S","61",",,W","42",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-09","54","H,,S","63",",,W","47",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-10","54","H,,S","60",",,W","50",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-11","54","H,,S","61",",,W","48",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-12","53","H,,S","61",",,W","47",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-13","51","H,,S","53",",,W","47",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-14","54","H,,S","70",",,W","47",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-15","61","H,,S","69",",,W","54",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-16","66","H,,S","78",",,W","58",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-17","67","H,,S","77",",,W","57",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-18","74","H,,S","85",",,W","65",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-19","79","H,,S","92",",,W","67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-20","65","H,,S","67",",,W","53",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-21","58","H,,S","65",",,W","49",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-22","57","H,,S","63",",,W","55",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-23","63","H,,S","70",",,W","59",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-24","62","H,,S","69",",,W","57",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-25","58","H,,S","61",",,W","56",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-26","64","H,,S","77",",,W","57",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-27","67","H,,S","73",",,W","60",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-28","63","H,,S","68",",,W","58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-29","59","H,,S","61",",,W","56",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-30","57","H,,S","60",",,W","55",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-05-31","62","H,,S","73",",,W","58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-01","68","H,,S","82",",,W","60",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-02","68","H,,S","77",",,W","57",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-03","66","H,,S","76",",,W","56",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-04","65","H,,S","70",",,W","54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-05","65","H,,S","71",",,W","60",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W",,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-06","58","H,,S","60",",,W","53",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-07","58","H,,S","68",",,W","52",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-08","61","H,,S","67",",,W","54",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-09","66","H,,S","84",",,W","51",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-10","74","H,,S","81",",,W","62",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-11","74","H,,S","87",",,W","66",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-12","80","H,,S","92",",,W","69",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-13","82","H,,S","94",",,W","72",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-14","77","H,,S","82",",,W","64",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-15","67","H,,S","72",",,W","61",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-16","66","H,,S","70",",,W","63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-17","68","H,,S","73",",,W","66",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-18","72","H,,S","79",",,W","69",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-19","74","H,,S","79",",,W","68",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-20","75","H,,S","86",",,W","67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-21","78","H,,S","86",",,W","69",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-22","74","H,,S","79",",,W","66",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-23","75","H,,S","83",",,W","71",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-24","78","H,,S","87",",,W","70",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-25","76","H,,S","82",",,W","69",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-26","72","H,,S","78",",,W","64",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-27","70","H,,S","77",",,W","62",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-28","71","H,,S","82",",,W","63",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-29","71","H,,S","77",",,W","67",",,W",,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.6386","-73.7622","3.4","2017-06-30","72","H,,S","80",",,W","68",",,W",,,,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-01-02",,,"45",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-01-03",,,,,,,"37",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-01-05",,,"45",",,7","23",",,7","24",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-01-06",,,"30",",,7","24",",,7","26",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-01-07",,,"31",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-01-09",,,,,"-7",",,7","8",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-01-11",,,"42",",,7","10",",,7","39",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-01-12",,,,,,,"31",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-01-13",,,"53",",,7","31",",,7","50",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-01-20",,,,,"27",",,7",,,,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-01-22",,,"54",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-01-23",,,,,,,"40",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-01-30",,,"42",",,7","21",",,7","29",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-02-01",,,"27",",,7","19",",,7","26",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-02-06",,,"40",",,7",,,"34",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-02-07",,,"47",",,7","30",",,7","32",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-02-09",,,"55",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-02-10",,,,,"16",",,7","18",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-02-12",,,"51",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-02-13",,,,,"21",",,7","32",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-02-16",,,"48",",,7","22",",,7","29",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-02-17",,,"33",",,7","16",",,7","24",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-02-27",,,"45",",,7","25",",,7","27",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-02-28",,,"44",",,7","26",",,7","38",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-03-01",,,"59",",,7","38",",,7","51",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-03-03",,,"46",",,7","25",",,7","28",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-03-06",,,"37",",,7","7",",,7","20",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-03-07",,,"46",",,7","20",",,7","36",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-03-09",,,"57",",,7","36",",,7","41",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-03-10",,,"55",",,7","24",",,7","27",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-03-13",,,"36",",,7","2",",,7","10",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-03-15",,,"35",",,7","6",",,7","7",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-03-16",,,"16",",,7","6",",,7","12",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-03-18",,,,,"18",",,7","20",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-03-20",,,"45",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-03-21",,,"50",",,7",,,"37",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-03-22",,,"57",",,7","31",",,7","35",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-03-24",,,,,"20",",,7",,,,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-03-26",,,"53",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-03-27",,,,,,,"37",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-03-28",,,"52",",,7","37",",,7","48",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-04-04",,,"65",",,7","43",",,7","48",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-04-06",,,"62",",,7","37",",,7","39",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-04-07",,,"50",",,7","34",",,7","44",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-04-10",,,"69",",,7","39",",,7","43",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-04-11",,,"80",",,7","36",",,7","50",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-04-12",,,"85",",,7","49",",,7","52",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-04-13",,,"69",",,7","43",",,7","44",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-04-17",,,"82",",,7",,,"51",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-04-18",,,"60",",,7","36",",,7","47",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-04-19",,,"65",",,7","33",",,7","42",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-04-20",,,"52",",,7","42",",,7","48",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-04-25",,,"63",",,7","42",",,7","51",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-04-26",,,"56",",,7","49",",,7","52",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-04-27",,,"60",",,7","52",",,7","57",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-05-02",,,"67",",,7","52",",,7","62",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-05-03",,,"71",",,7","44",",,7","53",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-05-04",,,"55",",,7","39",",,7","42",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-05-05",,,"57",",,7","33",",,7","49",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-05-08",,,"65",",,7","35",",,7","45",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-05-10",,,"55",",,7","41",",,7","45",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-05-11",,,"61",",,7","31",",,7","43",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-05-12",,,"61",",,7","39",",,7","42",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-05-16",,,"65",",,7","48",",,7","50",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-05-17",,,"78",",,7","45",",,7","53",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-05-18",,,"91",",,7","51",",,7","65",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-05-19",,,"93",",,7","65",",,7","73",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-05-21",,,,,"43",",,7",,,,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-05-22",,,"89",",S,7",,,"53",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-05-23",,,"60",",,7","53",",,7","57",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-05-24",,,"67",",,7","55",",,7","56",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-05-31",,,"60",",,7","54",",,7","58",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-01",,,"75",",,7","44",",,7","56",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-05",,,"76",",,7","44",",,7","57",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-06",,,"70",",,7","54",",,7","55",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-07",,,"60",",,7","41",",,7","57",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-08",,,"68",",,7","42",",,7","53",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-09",,,"70",",,7","44",",,7","55",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-12",,,"88",",,7",,,"66",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-14",,,"94",",,7",,,"68",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-15",,,"80",",,7","49",",,7","60",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-16",,,"75",",,7","50",",,7","56",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-20",,,"88",",,7","61",",,7","70",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-21",,,"81",",,7","55",",,7","61",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-22",,,"83",",,7","54",",,7","62",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-23",,,"86",",,7","62",",,7","75",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-26",,,"86",",,7","62",",,7","75",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-28",,,"78",",,7","51",",,7","57",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-29",,,"78",",,7","45",",,7","64",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00289187","WANAQUE RAYMOND DAM, NJ US","41.0444","-74.2933","74.7","2017-06-30",,,"81",",,7","62",",,7","70",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00301309","CENTERPORT, NY US","40.8838","-73.3722","9.1","2017-01-01",,,"44",",,7","28",",,7","42",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00301309","CENTERPORT, NY US","40.8838","-73.3722","9.1","2017-01-02",,,"46",",,7","32",",,7","34",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00301309","CENTERPORT, NY US","40.8838","-73.3722","9.1","2017-01-03",,,"40",",,7","34",",,7","39",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,
